,pointID,Geographic Area Name,Population,cdtaname,boroname_left,cdta2020,geoid,Demand,lon,lat,coordinates,OSMID,OSM_lon,OSM_lat,geometry
83,82,"Block 1002, Block Group 1, Census Tract 13, Kings County, New York",1569,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001002,34,-73.98772858558415,40.69809271839017,"(40.69809271839017,-73.98772858558415)",42482552,-73.987022,40.697682,POINT (-73.987022 40.697682)
84,83,"Block 1003, Block Group 1, Census Tract 13, Kings County, New York",408,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001003,9,-73.98648855086697,40.69800001426715,"(40.69800001426715,-73.98648855086697)",42482553,-73.9859906,40.6976573,POINT (-73.98599059999999 40.6976573)
85,84,"Block 1005, Block Group 1, Census Tract 13, Kings County, New York",17,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001005,1,-73.98550830188333,40.69784012040998,"(40.69784012040998,-73.98550830188333)",42482557,-73.9851781,40.6976244,POINT (-73.9851781 40.6976244)
86,85,"Block 1011, Block Group 1, Census Tract 13, Kings County, New York",410,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001011,9,-73.9861116346256,40.69570240946261,"(40.69570240946261,-73.9861116346256)",42481892,-73.9861284,40.694924,POINT (-73.9861284 40.694924)
87,86,"Block 1013, Block Group 1, Census Tract 13, Kings County, New York",14,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001013,1,-73.98786153052768,40.69551843931579,"(40.69551843931579,-73.98786153052768)",42481889,-73.987162,40.694961,POINT (-73.987162 40.694961)
88,87,"Block 1019, Block Group 1, Census Tract 13, Kings County, New York",11,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001019,1,-73.99066210964939,40.698487906953915,"(40.698487906953915,-73.99066210964939)",42525712,-73.989806,40.69952,POINT (-73.989806 40.69952)
89,88,"Block 1020, Block Group 1, Census Tract 13, Kings County, New York",26,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470013001020,1,-73.98953167575338,40.69559427821167,"(40.69559427821167,-73.98953167575338)",42530376,-73.9900474,40.6961504,POINT (-73.99004739999999 40.6961504)
90,89,"Block 1000, Block Group 1, Census Tract 15.01, Kings County, New York",209,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011000,5,-73.98355490859063,40.69793688383936,"(40.69793688383936,-73.98355490859063)",42482564,-73.9840472,40.6975813,POINT (-73.98404720000001 40.6975813)
91,90,"Block 1001, Block Group 1, Census Tract 15.01, Kings County, New York",351,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011001,8,-73.98448970277867,40.69801593491688,"(40.69801593491688,-73.98448970277867)",42532184,-73.9849307,40.6984359,POINT (-73.98493070000001 40.6984359)
92,91,"Block 1002, Block Group 1, Census Tract 15.01, Kings County, New York",82,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011002,2,-73.9844580931804,40.69684731039992,"(40.69684731039992,-73.9844580931804)",4205224101,-73.9849681,40.6967683,POINT (-73.9849681 40.6967683)
93,92,"Block 1003, Block Group 1, Census Tract 15.01, Kings County, New York",163,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011003,4,-73.9836241961793,40.69682632903165,"(40.69682632903165,-73.9836241961793)",598043788,-73.9832057,40.6960775,POINT (-73.9832057 40.6960775)
94,93,"Block 1004, Block Group 1, Census Tract 15.01, Kings County, New York",844,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011004,18,-73.98273577145564,40.6968666591563,"(40.6968666591563,-73.98273577145564)",598043802,-73.9823424,40.6962299,POINT (-73.98234239999999 40.6962299)
95,94,"Block 1010, Block Group 1, Census Tract 15.01, Kings County, New York",397,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011010,9,-73.98282373772088,40.695526506608275,"(40.695526506608275,-73.98282373772088)",598043811,-73.9824034,40.6958795,POINT (-73.9824034 40.6958795)
96,95,"Block 1011, Block Group 1, Census Tract 15.01, Kings County, New York",625,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015011011,14,-73.98366243116855,40.69539961407749,"(40.69539961407749,-73.98366243116855)",1258875424,-73.984142,40.6955393,POINT (-73.98414200000001 40.6955393)
97,96,"Block 2005, Block Group 2, Census Tract 15.01, Kings County, New York",555,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012005,12,-73.98048637670703,40.69537312662804,"(40.69537312662804,-73.98048637670703)",598043816,-73.9803007,40.6957527,POINT (-73.9803007 40.6957527)
98,97,"Block 2006, Block Group 2, Census Tract 15.01, Kings County, New York",548,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012006,12,-73.98179990233149,40.695330094789114,"(40.695330094789114,-73.98179990233149)",598043811,-73.9824034,40.6958795,POINT (-73.9824034 40.6958795)
99,98,"Block 2007, Block Group 2, Census Tract 15.01, Kings County, New York",174,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012007,4,-73.98210156212124,40.694500893054,"(40.694500893054,-73.98210156212124)",42464610,-73.9824541,40.6947896,POINT (-73.9824541 40.6947896)
100,99,"Block 2008, Block Group 2, Census Tract 15.01, Kings County, New York",151,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012008,4,-73.98128994459748,40.69442112212817,"(40.69442112212817,-73.98128994459748)",42501773,-73.9817381,40.6935888,POINT (-73.9817381 40.6935888)
101,100,"Block 2009, Block Group 2, Census Tract 15.01, Kings County, New York",232,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012009,5,-73.9809569638648,40.695266705202016,"(40.695266705202016,-73.9809569638648)",588036488,-73.981054,40.6959379,POINT (-73.981054 40.6959379)
102,101,"Block 2010, Block Group 2, Census Tract 15.01, Kings County, New York",269,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012010,6,-73.98173169520798,40.69384573894337,"(40.69384573894337,-73.98173169520798)",42501773,-73.9817381,40.6935888,POINT (-73.9817381 40.6935888)
103,102,"Block 2011, Block Group 2, Census Tract 15.01, Kings County, New York",204,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012011,5,-73.98068053176351,40.69408099665467,"(40.69408099665467,-73.98068053176351)",42501773,-73.9817381,40.6935888,POINT (-73.9817381 40.6935888)
104,103,"Block 2012, Block Group 2, Census Tract 15.01, Kings County, New York",357,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015012012,8,-73.98011010255499,40.694170504440564,"(40.694170504440564,-73.98011010255499)",42470434,-73.9791624,40.6934915,POINT (-73.97916240000001 40.6934915)
105,104,"Block 1000, Block Group 1, Census Tract 15.02, Kings County, New York",1067,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021000,23,-73.98287508966354,40.69451150403247,"(40.69451150403247,-73.98287508966354)",42481908,-73.983264,40.6948142,POINT (-73.98326400000001 40.6948142)
106,105,"Block 1005, Block Group 1, Census Tract 15.02, Kings County, New York",418,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021005,9,-73.98277156017784,40.69326893323082,"(40.69326893323082,-73.98277156017784)",597844596,-73.9831149,40.6930266,POINT (-73.9831149 40.6930266)
107,106,"Block 1011, Block Group 1, Census Tract 15.02, Kings County, New York",1092,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021011,24,-73.98268414498546,40.690589739074724,"(40.690589739074724,-73.98268414498546)",42523903,-73.9826854,40.6905587,POINT (-73.98268539999999 40.6905587)
108,107,"Block 1012, Block Group 1, Census Tract 15.02, Kings County, New York",450,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021012,10,-73.98391709792269,40.69118955619362,"(40.69118955619362,-73.98391709792269)",42464836,-73.984433,40.690292,POINT (-73.984433 40.690292)
109,108,"Block 1014, Block Group 1, Census Tract 15.02, Kings County, New York",631,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021014,14,-73.98478948295408,40.69254177897956,"(40.69254177897956,-73.98478948295408)",42494920,-73.9852776,40.6921587,POINT (-73.9852776 40.6921587)
110,109,"Block 1015, Block Group 1, Census Tract 15.02, Kings County, New York",1783,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021015,38,-73.98484995536325,40.69139393428691,"(40.69139393428691,-73.98484995536325)",42464832,-73.9853532,40.690663,POINT (-73.98535320000001 40.690663)
111,110,"Block 1016, Block Group 1, Census Tract 15.02, Kings County, New York",22,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021016,1,-73.981798529662,40.69058035140171,"(40.69058035140171,-73.981798529662)",42491582,-73.9821756,40.6911662,POINT (-73.98217560000001 40.6911662)
112,111,"Block 1017, Block Group 1, Census Tract 15.02, Kings County, New York",17,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021017,1,-73.98215191157396,40.69271140455197,"(40.69271140455197,-73.98215191157396)",1258875710,-73.9824342,40.6920476,POINT (-73.9824342 40.6920476)
113,112,"Block 1018, Block Group 1, Census Tract 15.02, Kings County, New York",321,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470015021018,7,-73.9820117132828,40.691663198038405,"(40.691663198038405,-73.9820117132828)",1258875373,-73.9820652,40.6913059,POINT (-73.98206519999999 40.6913059)
114,113,"Block 1001, Block Group 1, Census Tract 21, Kings County, New York",20,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001001,1,-73.99309619608562,40.70414365997881,"(40.70414365997881,-73.99309619608562)",42469329,-73.9925685,40.7033102,POINT (-73.9925685 40.7033102)
115,114,"Block 1004, Block Group 1, Census Tract 21, Kings County, New York",89,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001004,2,-73.99369077494107,40.70296111818354,"(40.70296111818354,-73.99369077494107)",42523694,-73.9938013,40.7026838,POINT (-73.9938013 40.7026838)
116,115,"Block 1009, Block Group 1, Census Tract 21, Kings County, New York",625,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001009,14,-73.9916185559083,40.70304188257441,"(40.70304188257441,-73.9916185559083)",42499996,-73.9916109,40.7025725,POINT (-73.9916109 40.7025725)
117,116,"Block 1010, Block Group 1, Census Tract 21, Kings County, New York",210,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001010,5,-73.99013572731506,40.70302079128035,"(40.70302079128035,-73.99013572731506)",42469336,-73.98958,40.7032012,POINT (-73.98958 40.7032012)
118,117,"Block 1011, Block Group 1, Census Tract 21, Kings County, New York",447,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001011,10,-73.99011275802492,40.70355103825392,"(40.70355103825392,-73.99011275802492)",2687331105,-73.9906658,40.7032441,POINT (-73.9906658 40.7032441)
119,118,"Block 1017, Block Group 1, Census Tract 21, Kings County, New York",590,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021001017,13,-73.9904622706525,40.70207127773018,"(40.70207127773018,-73.9904622706525)",451019504,-73.9905108,40.7016457,POINT (-73.9905108 40.7016457)
120,119,"Block 2000, Block Group 2, Census Tract 21, Kings County, New York",124,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002000,3,-73.98776107538572,40.704500141230966,"(40.704500141230966,-73.98776107538572)",42469180,-73.9875139,40.7044366,POINT (-73.9875139 40.7044366)
121,120,"Block 2005, Block Group 2, Census Tract 21, Kings County, New York",191,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002005,5,-73.98799732372376,40.70413956047905,"(40.70413956047905,-73.98799732372376)",42472724,-73.9883035,40.7038133,POINT (-73.9883035 40.7038133)
122,121,"Block 2006, Block Group 2, Census Tract 21, Kings County, New York",13,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002006,1,-73.98705997539201,40.70410173737337,"(40.70410173737337,-73.98705997539201)",42469180,-73.9875139,40.7044366,POINT (-73.9875139 40.7044366)
123,122,"Block 2007, Block Group 2, Census Tract 21, Kings County, New York",42,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002007,1,-73.98709948796008,40.703443692785086,"(40.703443692785086,-73.98709948796008)",42469184,-73.9875474,40.703788,POINT (-73.9875474 40.703788)
124,123,"Block 2008, Block Group 2, Census Tract 21, Kings County, New York",12,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002008,1,-73.98784485216532,40.703504477579344,"(40.703504477579344,-73.98784485216532)",42469184,-73.9875474,40.703788,POINT (-73.9875474 40.703788)
125,124,"Block 2009, Block Group 2, Census Tract 21, Kings County, New York",12,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002009,1,-73.98720917890824,40.702869296284604,"(40.702869296284604,-73.98720917890824)",42469188,-73.9875906,40.7031346,POINT (-73.9875906 40.7031346)
126,125,"Block 2015, Block Group 2, Census Tract 21, Kings County, New York",342,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002015,8,-73.98916500022264,40.70359986792977,"(40.70359986792977,-73.98916500022264)",42462219,-73.988931,40.7038339,POINT (-73.98893099999999 40.7038339)
127,126,"Block 2018, Block Group 2, Census Tract 21, Kings County, New York",337,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002018,8,-73.98911607512565,40.702058494160376,"(40.702058494160376,-73.98911607512565)",42492404,-73.988627,40.701592,POINT (-73.98862699999999 40.701592)
128,127,"Block 2019, Block Group 2, Census Tract 21, Kings County, New York",188,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002019,4,-73.98821155142804,40.702038998707366,"(40.702038998707366,-73.98821155142804)",42492401,-73.9885462,40.7024827,POINT (-73.9885462 40.7024827)
129,128,"Block 2029, Block Group 2, Census Tract 21, Kings County, New York",568,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021002029,13,-73.98715205462202,40.70208497914501,"(40.70208497914501,-73.98715205462202)",42497720,-73.9866885,40.7024238,POINT (-73.9866885 40.7024238)
130,129,"Block 3000, Block Group 3, Census Tract 21, Kings County, New York",20,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003000,1,-73.98281866532523,40.70520889342383,"(40.70520889342383,-73.98281866532523)",598050834,-73.9826366,40.7036268,POINT (-73.98263660000001 40.7036268)
131,130,"Block 3001, Block Group 3, Census Tract 21, Kings County, New York",70,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003001,2,-73.98559641923778,40.704050861483495,"(40.704050861483495,-73.98559641923778)",250451189,-73.9865474,40.7044102,POINT (-73.98654740000001 40.7044102)
132,131,"Block 3005, Block Group 3, Census Tract 21, Kings County, New York",109,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003005,3,-73.9806092220776,40.703302233831536,"(40.703302233831536,-73.9806092220776)",42472734,-73.9810717,40.7035762,POINT (-73.9810717 40.7035762)
133,132,"Block 3006, Block Group 3, Census Tract 21, Kings County, New York",30,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003006,1,-73.98189312571789,40.70331730071868,"(40.70331730071868,-73.98189312571789)",598050834,-73.9826366,40.7036268,POINT (-73.98263660000001 40.7036268)
134,133,"Block 3007, Block Group 3, Census Tract 21, Kings County, New York",185,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003007,4,-73.98366923551,40.703327571268304,"(40.703327571268304,-73.98366923551)",42469362,-73.9827342,40.7029712,POINT (-73.9827342 40.7029712)
135,134,"Block 3008, Block Group 3, Census Tract 21, Kings County, New York",489,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003008,11,-73.98563611455499,40.703394686023,"(40.703394686023,-73.98563611455499)",42472725,-73.9865938,40.7037563,POINT (-73.98659379999999 40.7037563)
136,135,"Block 3009, Block Group 3, Census Tract 21, Kings County, New York",446,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003009,10,-73.98567668873629,40.702727442089106,"(40.702727442089106,-73.98567668873629)",42469358,-73.98664,40.7031063,POINT (-73.98663999999999 40.7031063)
137,136,"Block 3010, Block Group 3, Census Tract 21, Kings County, New York",91,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003010,2,-73.98372882787511,40.70265928986209,"(40.70265928986209,-73.98372882787511)",42500009,-73.9828211,40.7022907,POINT (-73.9828211 40.7022907)
138,137,"Block 3011, Block Group 3, Census Tract 21, Kings County, New York",58,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003011,2,-73.98196268273995,40.70259776703949,"(40.70259776703949,-73.98196268273995)",42469362,-73.9827342,40.7029712,POINT (-73.9827342 40.7029712)
139,138,"Block 3012, Block Group 3, Census Tract 21, Kings County, New York",54,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003012,2,-73.9806083693355,40.70218627785544,"(40.70218627785544,-73.9806083693355)",42500011,-73.981175,40.702232,POINT (-73.98117499999999 40.702232)
140,139,"Block 3013, Block Group 3, Census Tract 21, Kings County, New York",212,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003013,5,-73.98191699442124,40.70163506578559,"(40.70163506578559,-73.98191699442124)",42503956,-73.98285,40.7013675,POINT (-73.98285 40.7013675)
141,140,"Block 3014, Block Group 3, Census Tract 21, Kings County, New York",241,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003014,6,-73.98378116292352,40.701863295115515,"(40.701863295115515,-73.98378116292352)",42500009,-73.9828211,40.7022907,POINT (-73.9828211 40.7022907)
142,141,"Block 3015, Block Group 3, Census Tract 21, Kings County, New York",133,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003015,3,-73.9857256785453,40.70194005982241,"(40.70194005982241,-73.9857256785453)",42497721,-73.9867441,40.7015291,POINT (-73.9867441 40.7015291)
143,142,"Block 3016, Block Group 3, Census Tract 21, Kings County, New York",27,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470021003016,1,-73.98564868089139,40.70104972337268,"(40.70104972337268,-73.98564868089139)",42503949,-73.9847602,40.7014354,POINT (-73.9847602 40.7014354)
144,143,"Block 1000, Block Group 1, Census Tract 23, Kings County, New York",1372,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470023001000,30,-73.98385349385305,40.70078023403351,"(40.70078023403351,-73.98385349385305)",42519833,-73.9848057,40.7005659,POINT (-73.9848057 40.7005659)
