,Geographic Area Name,Population,cdtaname,boroname_left,cdta2020,geoid,Demand,geometry,lon,lat
418,"Block 1000, Block Group 1, Census Tract 77, Kings County, New York",358,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077001000,8,POINT (-73.98976521255739 40.67777965332134),-73.98976521255739,40.677779653321345
419,"Block 1001, Block Group 1, Census Tract 77, Kings County, New York",303,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077001001,7,POINT (-73.99170912610634 40.67883788216955),-73.99170912610634,40.678837882169546
420,"Block 1002, Block Group 1, Census Tract 77, Kings County, New York",356,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077001002,8,POINT (-73.9940837016031 40.6793585904619),-73.9940837016031,40.679358590461895
421,"Block 1003, Block Group 1, Census Tract 77, Kings County, New York",302,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077001003,7,POINT (-73.9921221551127 40.67829212924605),-73.9921221551127,40.678292129246046
422,"Block 1004, Block Group 1, Census Tract 77, Kings County, New York",607,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077001004,13,POINT (-73.99039475053547 40.67750210090178),-73.99039475053547,40.677502100901776
423,"Block 2000, Block Group 2, Census Tract 77, Kings County, New York",345,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077002000,8,POINT (-73.99454418151296 40.67865846493554),-73.99454418151296,40.67865846493554
424,"Block 2001, Block Group 2, Census Tract 77, Kings County, New York",349,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077002001,8,POINT (-73.99492821214713 40.67800156168449),-73.99492821214713,40.67800156168449
425,"Block 2002, Block Group 2, Census Tract 77, Kings County, New York",19,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077002002,1,POINT (-73.99301264989001 40.67707506652074),-73.99301264989,40.677075066520736
426,"Block 2003, Block Group 2, Census Tract 77, Kings County, New York",394,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077002003,9,POINT (-73.99254752050427 40.67769565364807),-73.99254752050427,40.677695653648065
427,"Block 2004, Block Group 2, Census Tract 77, Kings County, New York",56,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077002004,2,POINT (-73.99086902969518 40.6768864803127),-73.99086902969518,40.676886480312696
428,"Block 3000, Block Group 3, Census Tract 77, Kings County, New York",144,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003000,4,POINT (-73.99530168788705 40.67732121717972),-73.99530168788705,40.67732121717972
429,"Block 3001, Block Group 3, Census Tract 77, Kings County, New York",32,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003001,1,POINT (-73.9947378061572 40.67626502878556),-73.9947378061572,40.676265028785565
430,"Block 3002, Block Group 3, Census Tract 77, Kings County, New York",208,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003002,5,POINT (-73.99744513677007 40.67728524296722),-73.99744513677007,40.67728524296722
431,"Block 3003, Block Group 3, Census Tract 77, Kings County, New York",57,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003003,2,POINT (-73.99727380668274 40.67644857848585),-73.99727380668274,40.67644857848585
432,"Block 3004, Block Group 3, Census Tract 77, Kings County, New York",50,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003004,2,POINT (-73.99806683065475 40.67666730590729),-73.99806683065475,40.676667305907294
433,"Block 3005, Block Group 3, Census Tract 77, Kings County, New York",206,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003005,5,POINT (-73.99809287693722 40.67594428583666),-73.99809287693722,40.675944285836664
434,"Block 3006, Block Group 3, Census Tract 77, Kings County, New York",458,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003006,10,POINT (-73.99839956449904 40.67530029600356),-73.99839956449904,40.675300296003556
435,"Block 3009, Block Group 3, Census Tract 77, Kings County, New York",310,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003009,7,POINT (-73.99871575693695 40.67464792194825),-73.99871575693695,40.67464792194825
436,"Block 3010, Block Group 3, Census Tract 77, Kings County, New York",103,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077003010,3,POINT (-73.99899861271652 40.67397858019832),-73.99899861271652,40.67397858019832
437,"Block 4000, Block Group 4, Census Tract 77, Kings County, New York",130,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077004000,3,POINT (-73.99578196091835 40.6804278432809),-73.99578196091835,40.6804278432809
438,"Block 4001, Block Group 4, Census Tract 77, Kings County, New York",389,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077004001,9,POINT (-73.99622662219198 40.67966349759901),-73.99622662219198,40.67966349759901
439,"Block 4002, Block Group 4, Census Tract 77, Kings County, New York",209,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077004002,5,POINT (-73.99664057711911 40.67894124756597),-73.99664057711911,40.678941247565966
440,"Block 4003, Block Group 4, Census Tract 77, Kings County, New York",305,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470077004003,7,POINT (-73.99709737843656 40.67801375975315),-73.99709737843656,40.67801375975315
441,"Block 1001, Block Group 1, Census Tract 85, Kings County, New York",944,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085001001,20,POINT (-74.00999902877675 40.67635956222772),-74.00999902877675,40.67635956222772
442,"Block 1002, Block Group 1, Census Tract 85, Kings County, New York",1105,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085001002,24,POINT (-74.0075456315346 40.6766158920126),-74.0075456315346,40.6766158920126
443,"Block 1003, Block Group 1, Census Tract 85, Kings County, New York",464,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085001003,10,POINT (-74.00851265767527 40.67518526668811),-74.00851265767527,40.67518526668811
444,"Block 2000, Block Group 2, Census Tract 85, Kings County, New York",497,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085002000,11,POINT (-74.00260352756962 40.67532761854822),-74.00260352756962,40.67532761854822
445,"Block 2001, Block Group 2, Census Tract 85, Kings County, New York",844,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085002001,18,POINT (-74.0053058100663 40.67576724499934),-74.0053058100663,40.67576724499934
446,"Block 2002, Block Group 2, Census Tract 85, Kings County, New York",478,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085002002,11,POINT (-74.0057833424525 40.6766158920126),-74.0057833424525,40.6766158920126
447,"Block 3000, Block Group 3, Census Tract 85, Kings County, New York",471,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085003000,10,POINT (-74.00323346208742 40.67403832556247),-74.00323346208742,40.67403832556247
448,"Block 3001, Block Group 3, Census Tract 85, Kings County, New York",418,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085003001,9,POINT (-74.00477964373806 40.67483591580211),-74.00477964373806,40.67483591580211
449,"Block 3002, Block Group 3, Census Tract 85, Kings County, New York",984,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085003002,21,POINT (-74.0066210819656 40.67490305108907),-74.0066210819656,40.674903051089075
450,"Block 3003, Block Group 3, Census Tract 85, Kings County, New York",468,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470085003003,10,POINT (-74.0050752809754 40.67423616968152),-74.0050752809754,40.67423616968152
451,"Block 1000, Block Group 1, Census Tract 117, Kings County, New York",109,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117001000,3,POINT (-73.99345641994736 40.67052399625495),-73.99345641994736,40.67052399625495
452,"Block 1001, Block Group 1, Census Tract 117, Kings County, New York",64,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117001001,2,POINT (-73.99396147030467 40.66992506801725),-73.99396147030467,40.66992506801725
453,"Block 1002, Block Group 1, Census Tract 117, Kings County, New York",488,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117001002,11,POINT (-73.99165465113344 40.66881400389062),-73.99165465113344,40.668814003890624
454,"Block 1003, Block Group 1, Census Tract 117, Kings County, New York",412,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117001003,9,POINT (-73.99115152761101 40.66941442997111),-73.99115152761101,40.66941442997111
455,"Block 2000, Block Group 2, Census Tract 117, Kings County, New York",41,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117002000,1,POINT (-73.99446193560436 40.66932275214415),-73.99446193560436,40.669322752144154
456,"Block 2001, Block Group 2, Census Tract 117, Kings County, New York",323,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117002001,7,POINT (-73.99216208423901 40.66821587104437),-73.99216208423901,40.668215871044374
457,"Block 2002, Block Group 2, Census Tract 117, Kings County, New York",409,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117002002,9,POINT (-73.99266850680725 40.66760907990957),-73.99266850680725,40.66760907990957
458,"Block 2003, Block Group 2, Census Tract 117, Kings County, New York",45,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117002003,1,POINT (-73.99497108362826 40.66872961416633),-73.99497108362826,40.66872961416633
459,"Block 3000, Block Group 3, Census Tract 117, Kings County, New York",77,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117003000,2,POINT (-73.99542983986663 40.66821675269587),-73.99542983986663,40.66821675269587
460,"Block 3001, Block Group 3, Census Tract 117, Kings County, New York",278,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117003001,6,POINT (-73.99316940545506 40.66700981225672),-73.99316940545506,40.66700981225672
461,"Block 3002, Block Group 3, Census Tract 117, Kings County, New York",426,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470117003002,10,POINT (-73.99355087220019 40.66641715195437),-73.99355087220019,40.66641715195437
462,"Block 1000, Block Group 1, Census Tract 119.01, Kings County, New York",83,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119011000,2,POINT (-73.98772207345139 40.67720833296855),-73.9877220734514,40.677208332968554
463,"Block 1005, Block Group 1, Census Tract 119.01, Kings County, New York",14,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119011005,1,POINT (-73.98764049335043 40.6735812627341),-73.98764049335043,40.6735812627341
464,"Block 1006, Block Group 1, Census Tract 119.01, Kings County, New York",10,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119011006,1,POINT (-73.99087678603999 40.67462244584015),-73.99087678603999,40.67462244584015
465,"Block 1008, Block Group 1, Census Tract 119.01, Kings County, New York",20,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119011008,1,POINT (-73.99094144347862 40.67354181662874),-73.99094144347862,40.67354181662874
466,"Block 1009, Block Group 1, Census Tract 119.01, Kings County, New York",225,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119011009,5,POINT (-73.9886467130918 40.67243092225139),-73.9886467130918,40.67243092225139
467,"Block 2000, Block Group 2, Census Tract 119.01, Kings County, New York",18,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012000,1,POINT (-73.98321420832291 40.67948247733758),-73.9832142083229,40.67948247733758
468,"Block 2001, Block Group 2, Census Tract 119.01, Kings County, New York",10,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012001,1,POINT (-73.98533564792891 40.68030900502924),-73.9853356479289,40.680309005029244
469,"Block 2003, Block Group 2, Census Tract 119.01, Kings County, New York",31,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012003,1,POINT (-73.98715818285969 40.68020178242121),-73.98715818285969,40.68020178242121
470,"Block 2005, Block Group 2, Census Tract 119.01, Kings County, New York",78,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012005,2,POINT (-73.98567722579753 40.67904070991442),-73.98567722579753,40.67904070991442
471,"Block 2006, Block Group 2, Census Tract 119.01, Kings County, New York",113,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012006,3,POINT (-73.98648658745553 40.678953210556),-73.98648658745553,40.678953210555996
472,"Block 2007, Block Group 2, Census Tract 119.01, Kings County, New York",21,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012007,1,POINT (-73.98758159708304 40.67958099657679),-73.98758159708304,40.67958099657679
473,"Block 2010, Block Group 2, Census Tract 119.01, Kings County, New York",97,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012010,3,POINT (-73.98363913670124 40.67884472238771),-73.98363913670124,40.67884472238771
474,"Block 2011, Block Group 2, Census Tract 119.01, Kings County, New York",50,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012011,2,POINT (-73.98407563720323 40.67821587796105),-73.98407563720323,40.67821587796105
475,"Block 2012, Block Group 2, Census Tract 119.01, Kings County, New York",260,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012012,6,POINT (-73.98449535754756 40.67757518846696),-73.98449535754756,40.67757518846696
476,"Block 2013, Block Group 2, Census Tract 119.01, Kings County, New York",71,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012013,2,POINT (-73.98662583646779 40.67840602819462),-73.9866258364678,40.67840602819462
477,"Block 2014, Block Group 2, Census Tract 119.01, Kings County, New York",199,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012014,5,POINT (-73.98705725410612 40.67777108920914),-73.98705725410612,40.67777108920914
478,"Block 2015, Block Group 2, Census Tract 119.01, Kings County, New York",135,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012015,3,POINT (-73.98491746321494 40.67694131771569),-73.98491746321494,40.67694131771569
479,"Block 2016, Block Group 2, Census Tract 119.01, Kings County, New York",105,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012016,3,POINT (-73.9862490971783 40.67652897399451),-73.9862490971783,40.67652897399451
480,"Block 2018, Block Group 2, Census Tract 119.01, Kings County, New York",36,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470119012018,1,POINT (-73.98462856478079 40.67595992672219),-73.98462856478079,40.675959926722186
481,"Block 1000, Block Group 1, Census Tract 121, Kings County, New York",43,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470121001000,1,POINT (-73.99144504959631 40.67294117532726),-73.99144504959631,40.67294117532726
482,"Block 1001, Block Group 1, Census Tract 121, Kings County, New York",478,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470121001001,11,POINT (-73.98914285332287 40.67182503229346),-73.98914285332287,40.671825032293455
483,"Block 1002, Block Group 1, Census Tract 121, Kings County, New York",349,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470121001002,8,POINT (-73.98964407221359 40.67122273697279),-73.9896440722136,40.67122273697279
484,"Block 1003, Block Group 1, Census Tract 121, Kings County, New York",251,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470121001003,6,POINT (-73.99194795651772 40.6723351196775),-73.99194795651772,40.6723351196775
485,"Block 2000, Block Group 2, Census Tract 121, Kings County, New York",110,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470121002000,3,POINT (-73.9924502204646 40.67173173674477),-73.9924502204646,40.67173173674477
486,"Block 2001, Block Group 2, Census Tract 121, Kings County, New York",157,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470121002001,4,POINT (-73.99007516021209 40.67070558283996),-73.99007516021209,40.67070558283996
487,"Block 2003, Block Group 2, Census Tract 121, Kings County, New York",375,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470121002003,8,POINT (-73.99064998997059 40.67002002736646),-73.99064998997059,40.67002002736646
488,"Block 2004, Block Group 2, Census Tract 121, Kings County, New York",153,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470121002004,4,POINT (-73.99295310813271 40.67113202512968),-73.99295310813271,40.67113202512968
489,"Block 1000, Block Group 1, Census Tract 127, Kings County, New York",576,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470127001000,13,POINT (-73.98105250649596 40.68265126973132),-73.98105250649596,40.682651269731316
490,"Block 1000, Block Group 1, Census Tract 127, Kings County, New York",576,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127001000,13,POINT (-73.98105250649596 40.68265126973132),-73.98105250649596,40.682651269731316
491,"Block 1001, Block Group 1, Census Tract 127, Kings County, New York",136,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470127001001,3,POINT (-73.98315658248887 40.68346991936115),-73.98315658248887,40.68346991936115
492,"Block 1001, Block Group 1, Census Tract 127, Kings County, New York",136,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127001001,3,POINT (-73.98315658248887 40.68346991936115),-73.98315658248887,40.68346991936115
493,"Block 1002, Block Group 1, Census Tract 127, Kings County, New York",551,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127001002,12,POINT (-73.98146775570382 40.68201117807173),-73.98146775570382,40.68201117807173
494,"Block 2000, Block Group 2, Census Tract 127, Kings County, New York",757,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127002000,17,POINT (-73.9819855363699 40.68141779682991),-73.9819855363699,40.68141779682991
495,"Block 2001, Block Group 2, Census Tract 127, Kings County, New York",260,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127002001,6,POINT (-73.98233443858462 40.68075053879747),-73.98233443858462,40.68075053879747
496,"Block 2002, Block Group 2, Census Tract 127, Kings County, New York",193,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127002002,5,POINT (-73.98446849174891 40.68158062451647),-73.98446849174891,40.68158062451647
497,"Block 2003, Block Group 2, Census Tract 127, Kings County, New York",24,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127002003,1,POINT (-73.98490758556909 40.68094437475418),-73.98490758556909,40.68094437475418
498,"Block 2004, Block Group 2, Census Tract 127, Kings County, New York",247,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127002004,6,POINT (-73.98277741546458 40.68011690192573),-73.98277741546458,40.68011690192573
499,"Block 3000, Block Group 3, Census Tract 127, Kings County, New York",431,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127003000,10,POINT (-73.98360763082786 40.68284489756446),-73.98360763082786,40.68284489756446
500,"Block 3001, Block Group 3, Census Tract 127, Kings County, New York",861,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470127003001,19,POINT (-73.98404444415772 40.6822151349249),-73.98404444415772,40.6822151349249
501,"Block 1001, Block Group 1, Census Tract 129.01, Kings County, New York",52,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470129011001,2,POINT (-73.97731716451035 40.68335826933971),-73.97731716451035,40.68335826933971
502,"Block 1001, Block Group 1, Census Tract 129.01, Kings County, New York",52,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129011001,2,POINT (-73.97731716451035 40.68335826933971),-73.97731716451035,40.68335826933971
503,"Block 2000, Block Group 2, Census Tract 129.01, Kings County, New York",486,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470129012000,11,POINT (-73.97849827797774 40.68165735627024),-73.97849827797774,40.68165735627024
504,"Block 2000, Block Group 2, Census Tract 129.01, Kings County, New York",486,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129012000,11,POINT (-73.97849827797774 40.68165735627024),-73.97849827797774,40.68165735627024
505,"Block 2001, Block Group 2, Census Tract 129.01, Kings County, New York",426,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129012001,10,POINT (-73.97893297748746 40.68102725217305),-73.97893297748746,40.68102725217305
506,"Block 3000, Block Group 3, Census Tract 129.01, Kings County, New York",514,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129013000,11,POINT (-73.97935533393272 40.68039105286698),-73.97935533393272,40.68039105286698
507,"Block 3002, Block Group 3, Census Tract 129.01, Kings County, New York",114,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129013002,3,POINT (-73.98025772309214 40.6799369510252),-73.98025772309214,40.6799369510252
508,"Block 4000, Block Group 4, Census Tract 129.01, Kings County, New York",393,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470129014000,9,POINT (-73.97760614717188 40.68289963742344),-73.97760614717188,40.68289963742344
509,"Block 4000, Block Group 4, Census Tract 129.01, Kings County, New York",393,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129014000,9,POINT (-73.97760614717188 40.68289963742344),-73.97760614717188,40.68289963742344
510,"Block 4001, Block Group 4, Census Tract 129.01, Kings County, New York",348,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470129014001,8,POINT (-73.97806693332495 40.68229141878049),-73.97806693332495,40.68229141878049
511,"Block 4001, Block Group 4, Census Tract 129.01, Kings County, New York",348,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129014001,8,POINT (-73.97806693332495 40.68229141878049),-73.97806693332495,40.68229141878049
512,"Block 1000, Block Group 1, Census Tract 129.02, Kings County, New York",446,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129021000,10,POINT (-73.97678493912042 40.67950620886007),-73.97678493912042,40.67950620886007
513,"Block 1001, Block Group 1, Census Tract 129.02, Kings County, New York",310,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129021001,7,POINT (-73.9772139409927 40.67887337640403),-73.9772139409927,40.67887337640403
514,"Block 2000, Block Group 2, Census Tract 129.02, Kings County, New York",1105,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470129022000,24,POINT (-73.97513020247561 40.68266783581665),-73.97513020247561,40.68266783581665
515,"Block 2000, Block Group 2, Census Tract 129.02, Kings County, New York",1105,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129022000,24,POINT (-73.97513020247561 40.68266783581665),-73.97513020247561,40.68266783581665
516,"Block 2002, Block Group 2, Census Tract 129.02, Kings County, New York",230,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129022002,5,POINT (-73.97487075633137 40.68127540489158),-73.97487075633137,40.68127540489158
517,"Block 2003, Block Group 2, Census Tract 129.02, Kings County, New York",208,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129022003,5,POINT (-73.97579777419017 40.68117940519141),-73.97579777419017,40.68117940519141
518,"Block 2004, Block Group 2, Census Tract 129.02, Kings County, New York",531,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129022004,12,POINT (-73.9757899495346 40.68054928196804),-73.9757899495346,40.68054928196804
519,"Block 2005, Block Group 2, Census Tract 129.02, Kings County, New York",39,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129022005,1,POINT (-73.9747314805762 40.68049991031587),-73.9747314805762,40.680499910315866
520,"Block 2006, Block Group 2, Census Tract 129.02, Kings County, New York",449,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470129022006,10,POINT (-73.9763881532901 40.68009496098951),-73.9763881532901,40.680094960989514
521,"Block 1000, Block Group 1, Census Tract 131, Kings County, New York",555,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131001000,12,POINT (-73.9776433424322 40.67823819333293),-73.9776433424322,40.67823819333293
522,"Block 1001, Block Group 1, Census Tract 131, Kings County, New York",462,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131001001,10,POINT (-73.98024839129185 40.67916713420374),-73.98024839129185,40.67916713420374
523,"Block 2000, Block Group 2, Census Tract 131, Kings County, New York",491,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131002000,11,POINT (-73.97810501013845 40.67755524620306),-73.97810501013845,40.677555246203056
524,"Block 2001, Block Group 2, Census Tract 131, Kings County, New York",476,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131002001,11,POINT (-73.98064735367359 40.67848038644232),-73.98064735367359,40.67848038644232
525,"Block 3000, Block Group 3, Census Tract 131, Kings County, New York",333,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131003000,8,POINT (-73.97856727760254 40.67687806040203),-73.97856727760254,40.676878060402025
526,"Block 3001, Block Group 3, Census Tract 131, Kings County, New York",287,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131003001,7,POINT (-73.97875114614168 40.6763556841321),-73.97875114614168,40.6763556841321
527,"Block 3002, Block Group 3, Census Tract 131, Kings County, New York",234,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131003002,5,POINT (-73.97915654189326 40.67611232668495),-73.97915654189326,40.67611232668495
528,"Block 4000, Block Group 4, Census Tract 131, Kings County, New York",556,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131004000,12,POINT (-73.9810757558605 40.67784739112488),-73.9810757558605,40.67784739112488
529,"Block 4001, Block Group 4, Census Tract 131, Kings County, New York",300,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131004001,7,POINT (-73.98140938139755 40.67738900671514),-73.98140938139755,40.67738900671514
530,"Block 4002, Block Group 4, Census Tract 131, Kings County, New York",285,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470131004002,7,POINT (-73.98200922885374 40.6772177810416),-73.98200922885374,40.6772177810416
531,"Block 1000, Block Group 1, Census Tract 133, Kings County, New York",510,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470133001000,11,POINT (-73.97942450566968 40.67560819415863),-73.97942450566968,40.67560819415863
532,"Block 1001, Block Group 1, Census Tract 133, Kings County, New York",509,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470133001001,11,POINT (-73.98209134977338 40.67664149937253),-73.98209134977338,40.67664149937253
